id,aclength,intplan,dataplan,datagb,ommin,omcall,otmin,otcall,ngmin,ngcall,imin,icall,cuscall,churn
414-2046,108,0,0,0,285.1,64,254.2,99,54.5,10,15.3,5,2,0
401-9170,102,0,1,250M,256.4,96,208,57,20.5,10,14.4,3,1,1
359-1217,129,0,0,0,151.9,37,177,88,4.7,5,16,6,2,0
362-7547,149,0,0,0,119.2,61,144.3,69,9.6,6,26.2,8,1,0
447-3213,118,1,0,0,193.1,57,103.1,130,5.4,9,22.8,6,1,1
400-1326,50,0,1,500M,197,78,233.6,93,12.8,7,4.3,1,0,0
406-3719,101,0,1,500M,197.9,81,191.2,101,11.5,7,9.1,5,0,0
438-8174,79,0,0,0,208.5,70,197.6,94,11.8,9,0,0,1,0
443-2317,82,1,0,0,108.7,56,233.9,138,9.3,5,20.9,9,1,1
364-1626,100,0,0,0,155.3,97,184.7,96,35.5,23,6.2,1,3,0
369-3038,121,0,1,1.5G,166.3,55,141.9,81,0,0,9.8,4,0,0
405-9909,166,1,1,1.5G,154.3,72,217.5,95,69,20,14.5,6,1,1
401-3796,74,0,0,0,251,82,259,96,24.9,17,4.9,3,2,0
441-2276,102,0,1,1G,152.7,49,203.6,111,8.4,1,22.8,8,2,0
350-6348,59,0,0,0,135,35,193.6,91,28.1,15,6.8,3,0,0
397-7393,129,0,1,1G,159.1,88,107.5,82,43.7,19,11.2,3,1,0
444-7584,62,0,1,1G,220.7,35,223.6,72,3.5,2,3.7,1,1,0
401-7500,49,0,0,0,179.3,77,268.8,120,16.4,14,11.5,3,3,0
440-2203,95,0,0,0,224.8,79,302.6,144,13.4,6,0,0,0,0
364-6605,172,0,1,1.5G,151.5,63,220.6,124,21.1,10,11,5,1,0
422-8234,177,0,0,0,154.2,68,264.7,122,18.4,5,0,0,2,0
353-2366,84,0,0,0,318.7,90,251.6,102,15.9,8,9.5,3,2,0
389-2401,142,0,1,500M,179.1,75,132.7,82,35.3,5,10.9,4,1,0
402-2959,89,0,1,1G,181.8,105,253.2,133,11.1,11,5.5,1,1,0
362-7164,151,0,1,1.5G,199.3,100,127,90,40.4,9,18.4,3,3,0
436-2748,47,0,0,0,310.6,104,269.7,117,22,13,10.3,2,0,0
422-8486,141,0,1,1G,16.6,24,136.1,111,18.8,13,13.1,7,3,0
416-9368,114,0,0,0,163.5,41,246.1,77,17.2,9,0,0,0,1
406-8189,83,0,0,0,177.2,62,199.2,81,17.7,11,15.6,4,1,1
372-7244,86,1,0,0,110.1,57,88.6,119,6.1,4,19,5,0,0
438-3548,152,0,0,0,191.2,69,142.6,72,11.2,12,13.3,2,1,0
410-3668,163,0,0,0,249.6,95,233,108,31.1,11,13.8,2,1,0
385-6136,125,0,0,0,196.4,71,256.5,133,11.8,14,7.4,1,3,1
355-9699,51,0,0,0,191.4,66,230.8,107,7,6,8.4,1,1,0
372-2713,113,0,0,0,249.7,95,211.8,114,23.4,14,15.8,6,2,0
353-6529,44,0,0,0,150.1,74,145.3,84,4,4,6.6,2,3,0
428-4924,130,0,0,0,95.8,78,215.2,107,8.1,10,9,4,3,0
362-3041,79,0,0,0,233.5,112,203,101,29.8,9,13.7,2,1,0
433-4766,95,1,0,0,212.6,98,231.3,103,2.2,7,17.4,9,0,0
403-6673,117,0,1,500M,170.4,46,191.9,81,5.4,4,9.6,1,6,1
358-9969,68,0,0,0,278.1,98,212.2,32,20,8,4.9,3,2,0
351-4845,115,0,0,0,150.9,50,224.4,98,8.9,10,8.6,2,0,0
406-2565,81,0,1,1G,185.9,92,236.1,120,17.6,6,15,5,1,0
360-8247,118,0,0,0,156.3,75,139.3,74,11.9,8,15.3,3,1,0
379-8470,101,0,1,250M,268.4,94,227,146,43.8,13,11,3,0,0
367-3135,33,0,0,0,178.2,51,238.6,122,25.9,4,13.1,5,1,0
423-7911,98,0,1,1G,162.3,39,204.6,120,27.2,16,5.1,4,0,0
413-1654,20,0,1,1G,145.6,63,203.2,97,14.1,1,13.5,2,2,0
396-7314,85,0,0,0,228.5,107,198.2,93,16.8,13,12.8,4,2,0
413-8505,136,0,0,0,131.7,59,218.6,92,9.9,12,7.2,2,2,0
439-7139,112,0,1,1.5G,123.1,61,232.1,107,5.3,4,10.6,2,0,0
406-6527,161,0,1,1.5G,174.9,73,163.2,95,4.6,12,10.4,1,0,0
450-1641,84,0,0,0,150,69,135.1,47,12.4,10,4.6,1,2,0
368-5537,106,0,0,0,257.7,77,230.7,110,31.8,10,6.6,2,1,0
366-2409,84,0,1,1G,204.5,96,167.6,90,9.7,13,7.8,2,1,0
365-6889,82,0,0,0,227.8,71,176.2,125,41.5,16,11.9,3,2,1
372-9217,80,0,0,0,237.4,93,240.8,100,30.3,10,4.4,1,1,0
403-6262,69,0,1,1.5G,19.1,36,146.6,106,2.7,12,11,4,3,0
365-9148,86,0,0,0,169,91,194.2,103,0,0,9.7,2,0,0
444-5665,117,1,0,0,191.4,58,256.7,108,33.1,13,15.7,5,0,1
350-4339,25,0,0,0,279.8,90,213.7,112,26.2,12,12.9,4,2,0
410-8204,121,1,0,0,165.2,67,152,90,11.1,7,29.3,8,0,1
433-3885,98,0,0,0,195.3,90,216.4,92,0,0,6.6,3,1,0
358-3140,96,0,0,0,148.7,83,210.1,73,6.8,13,15.7,7,2,0
352-7080,45,0,0,0,153.2,81,184,135,5.2,6,9.9,3,2,0
435-9468,121,0,0,0,144.5,58,209.6,71,1.6,4,14.1,3,1,0
362-2257,104,0,0,0,146.4,58,163.1,43,16.8,10,0,0,2,0
400-2655,113,0,1,500M,227.5,75,192.6,80,12.6,6,6.9,2,1,0
420-3809,40,1,0,0,151.9,76,190.2,83,9,21,13.4,7,2,1
393-3623,49,1,1,1.5G,107.7,65,227.6,95,31.2,10,18.4,9,0,1
391-2966,115,0,0,0,282.9,81,206.9,99,11.8,9,15.4,2,0,0
360-5265,42,0,0,0,184.1,95,199.8,119,28.1,9,8.6,2,1,0
384-2800,35,0,0,0,148.5,64,145,114,34.5,10,13.4,3,0,0
404-4711,103,0,1,1.5G,208.1,66,245.9,114,9.2,7,13.5,3,1,0
368-8067,95,0,0,0,211.5,67,267.1,94,5.1,7,14.5,2,2,0
444-1444,139,0,0,0,166.4,66,261,102,12.9,13,12.7,2,1,0
413-7315,104,0,1,1G,171.5,50,186.2,55,56.2,15,13.3,2,1,0
368-1257,101,0,1,1G,191,51,177.8,99,38.4,1,17.5,5,1,0
402-1146,25,0,0,0,168.1,59,171.9,75,3.6,5,3.6,2,0,0
367-2348,153,0,0,0,215.9,89,158.1,92,45.4,14,5.8,1,0,0
406-8205,127,0,0,0,140.8,62,156.2,101,0,0,12.1,2,0,0
373-9364,39,0,1,250M,217.9,82,178.6,97,9.8,10,11.5,3,0,0
359-1409,158,0,0,0,97.6,63,209.3,66,15.4,10,0,0,1,0
393-7012,113,0,0,0,148.4,56,119.3,63,7.6,5,5.9,3,2,0
441-2712,188,0,0,0,202,90,189.1,91,32.6,14,13.4,2,1,0
389-6916,66,0,0,0,140.7,57,176.1,96,13.3,13,7.8,1,3,0
398-3422,124,0,1,1G,165.6,75,192.1,71,18.5,8,0,0,2,0
436-1420,71,0,1,250M,194.1,46,120.9,100,3.2,16,8.3,4,1,0
409-3229,107,1,1,1G,141.2,49,187.7,114,12.5,11,11,7,4,1
418-6989,111,0,0,0,254.9,89,181.6,107,0.4,8,5.6,2,2,0
401-9471,85,0,0,0,154.3,57,166.8,44,7.9,3,15.4,3,0,0
432-6902,121,0,0,0,195.6,101,155.4,107,27.8,12,0,0,4,0
366-1110,103,0,0,0,232.5,88,162.1,63,8.5,18,7.2,3,3,0
398-8311,105,0,0,0,246.8,60,174,90,9.8,7,16,3,1,0
362-7479,133,0,1,1.5G,83.4,62,139.9,59,22.4,13,10.6,3,2,0
435-9075,27,0,0,0,231.9,108,174.7,77,18.9,4,9.3,1,1,0
354-6090,50,0,0,0,234.4,88,223.1,105,5.4,6,9.5,2,3,0
380-8179,186,1,1,1.5G,252.9,62,266.7,125,17.4,9,12.5,5,1,1
366-1998,94,0,1,1G,154.6,70,238.5,79,25.6,6,10.6,1,1,0
367-3241,108,0,0,0,189.2,63,199.2,84,22.9,13,6.2,2,1,0
380-4997,66,0,0,0,177.2,89,142.4,117,4.5,10,2.5,2,1,0
361-9757,93,0,0,0,176.9,75,200.8,126,15.1,7,0,0,0,0
394-4485,139,0,1,500M,147.6,60,162,103,11.3,7,11.6,1,1,0
412-5591,100,0,1,1G,138.9,64,181.1,106,23.4,12,0,0,2,0
405-1373,48,0,0,0,218.3,74,196.9,95,17.4,11,3.4,1,0,0
378-1622,138,0,1,1.5G,112.9,69,137.3,83,16.6,1,0.5,1,4,1
382-3217,108,0,0,0,237.5,88,243.9,91,44.9,8,10.6,2,2,0
369-1513,102,0,1,1.5G,132.3,50,160.6,94,7,5,15.1,4,0,0
436-3743,150,0,1,1G,174.5,64,200.9,97,9.4,11,9.3,4,1,0
430-2950,56,0,0,0,217.2,83,229.5,84,12,5,13.5,2,1,0
385-3102,166,0,1,1G,28,46,108.4,58,19.2,7,11.3,1,2,0
356-4839,96,0,1,250M,163.5,80,128.2,83,34.5,12,4.2,1,0,0
419-6251,152,0,0,0,150.9,49,145.4,104,15.3,8,9.5,1,1,0
373-4367,135,0,0,0,117.6,45,134.7,105,11.1,2,4.4,1,0,0
434-3196,180,0,0,0,207.3,56,163.3,84,26,7,0.4,2,5,0
355-9074,131,0,0,0,222.6,77,324.7,120,1.1,6,1.5,1,3,0
404-3262,142,0,0,0,190.3,83,208.7,97,20,2,0,0,0,0
353-8996,147,1,0,0,131.9,34,169.1,94,28.3,17,16.4,5,2,1
448-9589,57,0,0,0,67.7,23,134.8,72,8.5,8,3.5,1,2,0
386-5443,68,0,1,1.5G,256.6,81,229.3,92,29.4,13,9.3,2,2,0
436-6759,138,0,1,500M,147.3,91,256.1,105,25.5,12,7.8,2,1,0
386-6215,170,0,0,0,248,103,185.9,86,16.5,5,12.7,2,0,0
446-3092,39,0,0,0,42.9,20,140,80,30.6,11,5.9,1,2,0
419-6796,122,0,0,0,227.1,108,228.3,110,17.8,7,0,0,0,0
395-2598,49,0,1,1.5G,105.8,60,160,99,5.2,8,5,1,4,0
404-6052,22,0,0,0,177.1,84,195.2,130,5.2,2,9.6,2,0,0
416-6367,141,0,0,0,144.5,46,176.1,77,29.4,6,9.3,2,1,0
413-7248,160,0,0,0,276.4,104,245.1,112,26.8,10,8,3,2,1
369-2846,108,0,1,250M,171.9,71,146.2,95,40.2,8,17.2,4,1,1
425-9216,79,0,0,0,218.5,44,196.8,98,25.8,12,0,0,1,0
446-3416,139,0,0,0,317.1,106,329.2,136,16.7,10,8.2,2,2,1
379-9178,130,0,0,0,154.2,64,193.3,65,6.2,11,21.7,6,2,1
443-1477,92,1,1,1.5G,164.3,89,130.9,95,47.4,21,12.8,4,1,1
365-5576,97,0,0,0,147,60,168.3,84,12.8,11,13,2,1,0
446-9833,48,0,0,0,240.8,64,213.6,92,20.7,13,0,0,1,0
438-1800,71,0,1,100M,79.2,51,122.5,75,3,6,8.2,3,1,0
367-9423,121,1,0,0,140.3,69,117.7,67,27.6,14,23.9,7,1,0
450-1457,56,0,0,0,74.2,57,193.4,79,6.7,6,19.4,5,2,0
439-2676,85,0,0,0,168.3,84,241.3,115,22.5,15,11,1,3,0
364-4137,145,0,1,250M,228.8,91,240.2,102,4.6,2,0,0,1,0
396-2367,125,0,1,500M,46,53,238.6,123,14.5,9,17,2,2,0
372-6933,54,0,0,0,80.3,47,210.2,131,22,4,11.5,1,1,0
426-9652,84,0,1,1G,190,87,133.3,77,14.1,3,11.3,1,1,0
424-1012,111,0,0,0,65.8,38,163.6,135,28.2,13,11.9,3,1,0
414-8726,27,1,1,250M,160.2,79,98.4,61,65.1,18,21.3,8,6,0
413-3721,129,0,0,0,154,71,199.5,151,31.5,13,5.1,3,5,0
386-5959,103,0,1,500M,83.3,51,238.6,147,6.1,15,12.5,1,0,0
382-5713,183,1,1,1.5G,280.9,99,212.1,69,17.9,10,23.2,9,4,1
401-2320,36,0,1,1.5G,68.3,58,140.6,77,5.5,7,18.9,8,3,0
398-9388,110,0,0,0,193.5,66,182.1,106,6.9,9,3.7,1,0,0
372-3783,85,0,0,0,200.5,73,179.3,74,20.6,6,9.2,2,4,0
402-1112,46,0,0,0,148,61,126.2,79,18.1,2,7.3,2,3,0
413-9087,115,1,0,0,191.2,60,138.9,78,36.4,16,19,7,1,1
426-5460,105,0,1,1.5G,201.2,67,114,108,30.1,8,14.1,3,0,0
441-2702,88,0,0,0,129.6,58,216.6,86,14,12,13.2,3,0,0
357-8922,145,0,1,1G,164.5,71,171.1,100,42.3,20,22.4,6,4,0
414-2615,82,0,0,0,171.8,67,258.7,87,11.1,7,13.5,3,0,0
375-9644,73,0,1,1.5G,125.3,58,182,122,41.6,11,10.7,3,0,0
369-9464,70,0,0,0,164.6,65,272.5,112,16.5,8,6,2,1,0
419-7089,199,0,1,1G,189.8,57,147.3,104,10.4,5,15.9,3,1,0
403-3596,125,0,0,0,162,51,84,94,17.8,6,11.4,4,4,0
351-4558,177,0,1,500M,249.4,98,257.6,139,16.6,18,6.3,2,2,1
360-3056,139,0,0,0,109,48,83.5,71,11.1,5,11.9,2,1,0
367-4447,143,0,0,0,195.8,74,143.5,64,19.6,9,24,9,0,0
416-7466,98,0,1,1G,187.4,43,144.9,128,29,11,17.5,5,2,0
414-8360,17,0,0,0,202.9,83,148,92,30.3,9,13.8,3,6,1
412-9371,75,0,0,0,53.6,39,97.1,46,7.6,11,15.5,2,0,0
416-1065,212,0,1,500M,141.5,52,170,90,14.1,11,6.5,5,0,0
413-7752,96,1,0,0,119,60,187.5,50,14.1,4,14.3,6,1,0
440-7644,66,0,0,0,190.1,70,219.1,108,25.5,8,4.9,2,3,0
418-1402,11,0,0,0,108.6,79,121.7,50,11.9,9,7.8,1,2,0
433-2905,89,0,0,0,120.1,55,181.6,88,33.9,11,18.2,3,4,0
379-3161,50,0,0,0,207.3,89,270,125,23.5,7,4.9,2,0,0
399-1224,59,0,0,0,148.3,106,153.8,57,17.3,12,4.8,1,2,1
407-7976,136,0,0,0,185.3,69,213.6,97,14.5,13,10.1,2,2,0
423-8366,170,0,1,1G,121.6,67,183.8,117,4.1,1,11.7,2,3,0
405-4026,72,0,0,0,174.2,72,266.7,154,14.6,15,4.6,1,0,0
374-9459,68,0,0,0,41.1,56,258.7,117,21.9,8,18.1,3,2,1
381-2995,203,0,0,0,226.9,67,230.3,141,13.6,14,7.6,1,2,1
403-3326,190,0,0,0,170,55,168.5,83,34.6,11,4.9,1,2,0
408-4213,48,0,0,0,249.2,88,245,90,19.9,10,4.7,1,1,0
370-6445,123,0,1,250M,67.6,39,133.3,79,29.1,9,9.1,2,3,0
399-5701,123,0,0,0,213.5,91,271.8,117,2.2,1,11.1,4,1,0
423-7515,37,0,0,0,156.4,84,227.5,106,27.6,5,2.8,3,1,0
425-4272,92,0,0,0,286.6,91,179,80,15.9,8,14.7,3,2,1
435-9723,138,0,0,0,228.2,58,180.8,105,21.2,13,13,2,1,0
374-1240,202,0,0,0,127.5,68,156.6,105,29.6,10,9.5,2,0,0
363-3971,109,1,0,0,108.7,20,235.3,101,22.8,6,16,10,1,0
379-1589,118,0,0,0,143,88,150.7,59,33.4,13,20.8,6,1,1
386-9163,60,0,0,0,182.9,75,219.1,102,15.5,11,14.9,3,0,1
442-9223,108,0,0,0,134.8,69,119.9,120,10.6,3,15.6,3,1,0
417-9137,88,0,0,0,199.7,89,136.7,99,15.8,9,12,3,1,1
409-1261,110,0,1,2G,184.4,73,184.9,87,30.7,11,11.7,2,2,0
435-7255,131,0,0,0,110.2,32,171.6,128,6.8,8,7.6,2,1,0
363-9778,46,0,0,0,127.2,77,193.1,89,11.3,1,6.8,3,2,0
371-2038,118,0,0,0,125.1,50,165.3,104,14.5,5,1.3,1,1,0
350-7921,94,0,1,100M,97.2,45,199.8,101,29.1,14,19.7,6,0,0
406-5554,83,0,0,0,221.9,65,234,135,14.6,11,4.9,3,1,0
419-6736,84,0,1,500M,246.8,102,197,69,25.6,14,0,0,3,0
375-9213,131,0,0,0,278.2,100,235.6,132,5,12,12,3,4,0
368-1985,90,0,0,0,67.4,39,199.9,108,15,4,8.6,3,2,0
442-3940,35,0,1,100M,222.9,64,236.3,109,22.3,13,4.1,2,1,0
391-6803,122,0,0,0,185.1,75,161.9,84,21.1,9,8.5,3,0,0
446-6233,21,0,0,0,165.7,70,170.4,73,29.7,8,16.6,5,1,0
393-3655,81,1,0,0,153.2,67,216,89,14.4,13,28.3,11,0,0
423-2000,77,0,0,0,177.9,45,124.4,47,23.5,16,0,0,0,0
430-7716,103,0,0,0,177.2,89,136,70,31.4,10,9.7,1,2,0
380-9259,116,0,0,0,165.5,81,133.8,113,4.8,6,0,0,1,0
406-5079,164,0,0,0,186.1,68,157.9,86,13.6,7,6.5,2,5,0
382-3504,89,0,0,0,142.4,71,166.6,55,17.6,11,12.9,2,0,0
387-7002,193,0,1,1.5G,72.4,21,133.3,67,31.7,11,14,2,2,0
378-1323,90,0,0,0,175.4,76,138.7,67,30.8,14,15.4,3,4,0
379-3875,53,0,1,100M,191.4,77,144.2,91,44.8,9,11.9,3,3,0
425-3304,186,1,0,0,195.9,75,165.4,100,11.2,12,22.5,8,3,1
441-2418,80,0,1,1G,362.7,81,273,105,2,9,17.1,6,1,1
444-8687,148,0,1,1.5G,212.2,85,172.1,76,19.6,7,0,0,1,0
411-2772,160,0,1,250M,194.8,46,118,99,13.2,8,14.2,4,0,0
388-8524,89,0,0,0,202.8,86,248.2,130,14.6,7,14.1,3,2,0
391-9310,90,0,0,0,174.8,93,200.9,113,98.3,26,11,1,0,0
439-5470,125,0,0,0,174.8,76,145,51,18.4,8,7.3,5,1,0
450-2602,113,0,1,1G,287.9,97,231.8,102,13.8,9,4.5,2,1,0
432-4632,58,1,1,1.5G,136.3,67,174.3,73,16.8,1,17.9,7,0,0
379-6465,125,0,0,0,89.8,56,150.2,81,16.2,9,5.6,3,2,0
421-7188,104,0,0,0,77,79,245.8,113,20.2,12,6.4,4,1,0
387-8679,116,0,0,0,224.7,85,168.1,83,13.6,4,1.3,1,5,1
446-5306,141,1,1,500M,116.2,70,220,104,2.8,8,28.7,8,2,0
354-2943,145,0,0,0,58.2,55,201.3,97,28.7,16,15.4,4,2,0
428-7878,69,0,0,0,221.9,91,166.9,113,58.1,15,9.1,2,0,0
358-2774,111,0,0,0,276.3,92,225.1,86,20.1,7,15.1,5,0,0
395-6743,115,0,0,0,238,66,288.3,100,31,6,5.6,4,1,1
379-9300,120,0,1,250M,140,62,216.3,101,16,6,7.1,4,2,0
430-9846,65,0,1,1.5G,171.4,36,178.8,87,11.7,8,16.5,6,0,0
417-6120,26,0,0,0,186,73,208.3,130,32.4,15,0.4,1,0,0
436-4304,71,0,0,0,187.3,81,273.1,109,15.4,5,8.8,5,1,1
411-1486,121,0,0,0,212.9,76,316.1,90,28.1,12,12.2,1,0,1
437-7997,100,0,0,0,127.4,61,216.1,44,10.7,7,8.4,2,1,0
419-9976,128,0,1,500M,110.3,71,210.4,95,5.4,6,15.1,3,1,0
381-9738,99,0,0,0,248.9,83,230.7,88,8.9,6,12.3,2,2,0
355-5370,117,0,1,1G,146.2,58,70.9,53,9.4,10,8.2,4,2,0
359-3305,219,1,0,0,137.8,52,264.9,100,61.2,20,14.8,5,3,0
412-4462,91,0,1,1.5G,214,96,267.4,124,33.6,13,8.2,5,2,0
382-2694,88,1,1,1.5G,193.7,82,187.9,69,37.8,17,23.5,9,0,0
376-6627,58,0,1,1.5G,144,63,163.5,103,3.5,2,6,1,1,0
427-4623,107,0,0,0,90.1,49,175.3,71,30.4,15,0,0,1,0
396-1722,76,0,1,1G,196.1,77,269.3,92,12.9,8,6,1,2,0
377-5620,23,0,0,0,262.6,81,251.8,112,6.6,13,11.9,3,0,0
350-2577,109,0,1,500M,70.2,46,191.4,91,13.5,9,6.6,2,1,0
421-6661,126,0,0,0,149.7,39,161.6,60,11.5,11,10.6,1,0,0
440-1915,70,0,1,1G,268.3,73,161.7,75,7.3,2,10.6,2,1,0
438-8322,66,0,0,0,144.2,53,98,90,32.1,16,10.4,3,1,0
368-6814,133,1,1,250M,144.5,62,145.4,119,12.7,4,16.6,5,0,0
395-2936,93,0,0,0,133.5,67,184.6,80,9,3,6.7,3,1,1
385-5387,111,0,1,1.5G,207.1,59,229.9,64,12.2,6,15.2,5,4,0
352-9964,21,0,0,0,150.3,65,221.3,113,53.6,9,6.7,2,1,0
433-5922,115,0,0,0,181.9,61,141,76,51,14,12,1,5,0
424-3970,108,0,0,0,138.7,74,200.9,103,5.1,7,11.5,2,1,1
419-9297,73,0,1,500M,205.5,100,197.2,67,22.4,10,11.3,1,4,0
389-5077,55,0,0,0,213.5,49,232.2,119,11.3,9,8.1,2,0,0
436-6770,116,0,0,0,174.5,66,173.5,103,6.8,6,8.8,2,2,0
443-4500,149,0,0,0,185.7,82,254,88,27.8,7,9.3,4,2,0
418-4340,153,0,0,0,237.3,85,193.3,115,25.9,12,11.7,2,3,1
353-4771,109,0,0,0,131.8,68,207.3,76,0,0,17.1,5,1,0
415-6679,83,1,1,1.5G,162,62,136.2,92,10.5,4,10.4,6,3,0
423-7820,66,0,0,0,135.6,44,152.5,84,3.5,8,11.6,1,2,0
402-3845,101,0,0,0,180.6,60,200.9,103,29.1,14,16.9,6,2,0
368-5513,139,0,0,0,196.7,58,202.9,85,11.3,11,13.3,4,0,0
400-1770,128,0,1,2G,52.2,53,169.5,76,15.3,8,7.1,2,4,0
380-7568,111,1,1,1.5G,121.6,70,140.7,55,25.3,10,23.7,10,3,0
371-4970,85,0,0,0,211.5,84,225.9,61,47.3,16,8.3,1,1,0
376-4241,114,1,1,1.5G,128.5,68,170.4,64,57.3,12,17.8,7,1,1
439-5085,77,0,0,0,83.8,39,79.2,49,10.1,1,7.5,1,0,0
405-4641,83,0,1,1.5G,154.6,71,181.9,85,14.7,6,8.4,2,4,0
435-1615,71,0,0,0,99.5,46,268.3,106,2.9,10,10.9,2,2,0
431-2195,108,1,0,0,193.6,56,168.4,92,5.8,9,20.8,8,0,1
380-8298,130,0,1,250M,149.1,78,231,105,16.8,11,9.4,2,1,0
352-7555,165,0,0,0,163,66,191.8,117,17.2,12,8.7,1,0,0
399-9239,64,0,0,0,306.1,126,300.6,98,6.5,2,4.5,1,0,0
401-6224,136,0,1,1.5G,182.6,68,170.1,64,34.4,11,9.9,4,2,0
390-2788,165,0,0,0,276,99,302,122,5.6,5,14.1,3,4,1
363-5222,130,0,1,250M,192.1,38,161.8,86,37.2,13,9.6,1,2,0
438-5412,94,0,0,0,144.3,72,154.9,81,27.7,6,3.9,1,1,0
444-3526,49,0,0,0,243.7,95,170.3,79,23,11,6,1,2,0
385-7121,173,0,0,0,123.9,50,128.2,110,40.9,15,2.3,1,0,0
438-3759,134,0,0,0,105,52,239.3,110,38,11,0,0,1,0
426-5100,196,0,1,500M,194.5,92,151.3,79,19.1,6,4.4,2,2,0
351-8096,63,1,0,0,239.4,94,215.4,91,24.2,10,23.9,5,0,1
403-7905,52,0,0,0,225.2,75,241.5,132,7.8,13,10.6,3,0,0
445-6531,66,0,0,0,193.3,76,241,61,20.2,3,9.3,2,0,0
418-4353,92,1,0,0,161.9,79,109.8,44,17.2,6,16.8,6,2,1
350-2135,59,0,1,1.5G,196.7,51,183.4,50,19.9,6,2.1,1,2,0
419-9583,151,0,0,0,149,62,184.4,98,2.3,12,14.9,2,2,1
363-4898,108,1,0,0,283.2,92,249.8,102,15.4,9,8.1,6,2,1
350-1713,64,0,0,0,204.6,73,212.4,114,8.8,5,8.9,3,3,1
351-8297,87,0,1,1G,256.3,81,144.4,95,44.8,12,10.8,4,0,0
417-6845,83,0,1,1.5G,70.3,49,162.2,60,18.3,10,5,3,3,0
429-3980,67,1,1,250M,95.4,31,169.2,72,18.2,11,22.8,7,1,1
434-6873,141,0,0,0,241.8,62,235.8,143,13.6,15,0.9,1,1,0
372-6988,91,0,1,1.5G,108.3,34,191.9,95,5.1,4,0,0,0,0
412-8976,97,0,0,0,100.2,50,159.2,71,51.3,20,15,5,1,0
376-9113,91,0,0,0,185.2,79,203,110,12,7,14.8,4,1,0
368-6886,60,0,0,0,154.7,38,179.5,111,5.5,11,12.4,5,1,0
440-2979,37,0,0,0,119.9,59,163.3,100,15.4,1,7.7,2,1,0
372-4375,35,0,0,0,162.4,60,128,85,11.3,4,10.1,2,0,0
411-4111,156,1,0,0,173.6,82,183.8,110,22.4,13,26.7,9,1,1
447-9159,36,0,1,1G,92.5,65,131.7,62,14.7,5,9.8,4,1,0
351-3494,55,0,0,0,275.2,95,216,102,12.7,6,9.8,2,1,0
390-3402,112,0,0,0,196.2,81,195,99,5.8,15,8.7,1,1,0
411-8045,150,0,1,1.5G,197.1,79,242.1,124,22.1,14,18.5,7,0,0
372-2952,31,0,0,0,218.2,83,228.9,83,31.6,11,12,2,0,0
407-9621,124,0,0,0,38.8,52,318.7,99,7.4,4,12.6,2,1,0
389-7844,68,0,0,0,162.4,99,129.4,99,13.2,3,16.1,4,0,0
358-1514,171,0,0,0,111.6,45,208.7,98,5.4,12,8.3,1,0,0
443-4109,95,0,0,0,213.4,85,249.7,116,32.5,5,12.9,3,0,1
375-9719,158,0,1,500M,164.2,66,213.9,84,20.1,10,10.1,2,2,0
371-4453,55,0,1,100M,168.2,84,233.6,99,14.6,7,7.1,1,1,0
431-7112,131,0,1,1G,154.9,62,139.1,66,31.5,12,13.1,6,3,1
373-9513,109,0,0,0,112.4,62,203.7,52,3.9,3,5.3,1,4,0
370-6341,60,0,1,1G,193.2,73,148.8,115,22.1,2,12.4,1,1,0
436-3022,39,0,0,0,186.1,56,158,84,23.6,9,4.9,3,1,0
367-5739,31,0,0,0,244.5,74,220.8,90,5.1,8,0,0,2,0
375-9747,97,0,0,0,155.8,61,199.5,91,20.9,8,0,0,1,0
398-2980,98,0,0,0,178.1,75,161.4,89,22.1,8,13.7,2,1,0
424-7006,55,0,0,0,134.5,69,137.1,72,10.7,13,8.6,2,2,0
411-5364,124,0,1,500M,346.6,97,185.8,109,63,13,0,0,1,0
414-2081,144,0,0,0,163.8,53,214.9,81,19.1,9,9.9,1,3,0
350-5764,63,0,1,1G,267.3,72,259.1,116,23.7,13,3.4,2,2,1
352-8039,172,0,0,0,102.9,66,86.1,43,13.7,8,7.6,4,1,1
425-4913,78,0,1,1G,197,73,244,102,8,7,20.9,6,1,0
393-6467,114,0,1,1G,202.2,56,196.8,93,13.3,14,7.7,3,0,0
385-4925,165,0,0,0,250.7,96,203.9,116,20.6,5,3.4,2,1,0
367-6332,63,0,0,0,118.1,62,104.2,77,32.8,20,6,2,2,0
413-4410,102,0,0,0,331.1,120,229,82,18.6,9,13.3,4,5,0
447-6804,78,0,1,1G,146.8,62,213.6,102,1,1,0,0,1,0
366-1776,65,0,0,0,246.7,94,239.8,99,8.2,4,15.7,4,3,0
425-2308,159,0,0,0,201.8,74,225.2,76,35.9,15,11.5,3,0,0
399-8166,136,0,0,0,257.2,96,220,75,43.1,15,17.8,3,1,0
434-8445,42,1,0,0,150.6,75,155.2,108,41.7,16,18,6,3,1
402-7770,107,0,0,0,185.2,43,238.8,99,3.4,8,11,2,1,0
401-6235,146,0,1,2G,285.9,115,229.7,81,52.4,8,0,0,0,0
427-2233,131,0,1,500M,158.4,60,159.2,65,2.5,3,11.4,5,1,0
435-7674,196,0,1,1G,214.3,79,216.3,62,42.4,13,7.2,2,3,1
442-3665,80,1,1,1.5G,36.5,23,204.9,104,31.8,13,12.8,4,0,0
417-7587,99,0,0,0,148.7,70,248.6,117,16.1,1,18.2,5,4,0
